RT @ABCNews24: #NepalEarthquake update: The Indian Army says 18 bodies have been found on #MountEverest after an #avalanche buried part of ‰Û_, NA
think of Nepal over 5000 daed my by more that isnot climate change its natur whatis next not even mother nature can help that how it is, NA
kontext_bat: RT WSJ: Google executive Dan Fredinburg killed in Everest avalanche after Nepal earthquake ‰Û_ http://t.co/FxC3K1WB3t, NA
" in the quake""", NA
" a pile of bodies and a lost world http://t.co/JMaU2SYycP http://t.co/T40SpgH7B7""", NA
Google exec dies in Mt. Everest avalanche after Nepal quake http://t.co/s0jpaUROB1 #Startup #Entrepreneurs #Ideas, NA
" but 17 others dead htt‰Û_""", NA
"515 injured - Totals """"set to rise"""" - Huge damage http:/‰Û_""", A
RT @ICEYTREY: Bruce Jenner still front page of Yahoo when 1500 people died in an earthquake in Nepal this morning, NA
"500 ‰ÛÒ rolling report http://t.co/rF1EJyO0cP  Rolling coverage of developments in Himalayan nation ‰Û_""", NA
RT @liveleak: Many people killed and injured in powerful quake in Nepal: Scores of people have been killed and many injured ... http://t.co‰Û_, A
15k people died in Nepal? Omg. My heart breaks for them :(, NA
" says PM Koirala http://t.co/ud7JwWDn6n http://t.co/qqeJKOXz3x""", NA
"862 in Nepal. http://t.co/wfrWhrp3b1 http://t.co/tvu3CEw9P1""", NA
"000 were killed in Nepal &amp; people were worrying about Bruce Jenner. http://t.co‰Û_""", NA
RT @johnspatricc: åÈ http://t.co/2bOut6UStL Nepal Earthquake Death Toll Tops 3700 #Nepalearthquake 405 http://t.co/oODcrhhuQs, NA
The #NepalEarthQuake has taken the lives of more that 688 people #RIP, NA
Death toll rises to 1805 after 7.8 magnitude earthquake devastates Nepal - http://t.co/YONbgqTrRl, NA
RT @gauravcsawant: 750 dead in Kathmandu. Lamjung (epicentre) initial reports: more than 100 dead. (India to dispatch additional doctors &amp; ‰Û_, NA
"Caritas Nepal: Situation 3 days after quake ""pretty bad"" as death toll rises http://t.co/61ZuosV9bz", NA
"200. http://t.co/1Ygvgq8Td9 bo pledges $$Ms in aid-yet BILLIONS for Iran.""", NA
wowaa Photos: Over 1500 killed in massive earthquake in Nepal today http://t.co/c6apOCxX5y, NA
"400 THOUSANDS INJURED  #Reuters  http://t.co/EHi7ZPLcYR http‰Û_""", A
RT @cnnbrk: Images are coming to CNN of the devastating #NepalQuake that has killed hundreds. http://t.co/2JZV9UlsOk http://t.co/K6MglanIlp, NA
" felt in most parts of Ind...""", NA
" death toll seen rising after devastating quake: KATHMANDU (Reuters) - Nepal urged countries ... http://t.co/tYvNbAHEhF""", NA
"500. But thats 0.8% of the Haiti toll: http://t.co/kFMq2kjtwi http:‰Û_""", NA
"900 people are dead. http://t.co/hCyjO7YyS7""", NA
"000 people.""", NA
" 217 missing in quake-triggered avalanche on Mt Everest.   Follow live: http://t.co/Evw1AsIdqN http://t.‰Û_""", A
Death toll uncertain as biggest quake in more than 80 years hits Nepal. http://t.co/FRu1ss7g4i, NA
Family of missing Ottawa hiker Faye Kennedy says she is alive but injured and airlifted to Kathmandu No idea of extent of injuries @CTVNews, NA
RT @ThislsAmazing: Nepal earthquake: nearly 700 people dead. My prayers for the people Kathmandu. http://t.co/8q7B9SjZ45, NA
RT @AriaaJaeger: #PrayForNepal A 7.9 earthquake has killed more than 480 people. Pls join me in praying for #Nepal http://t.co/pHmrRMb5AG, NA
"300 http://t.co/FEg9JApDaf (via @BBCSanjoyM) http‰Û_""", NA
"000: Anger and frus... http://t.co/TFg3Pdf4A7""", NA
"430 killed http://t.co/IEHdsSPreY http://t.co/4y1Pzz3tyO""", NA
"frmr Nepal PM #NepalEarthqauke http://t‰Û_""", NA
'Many dead' in powerful Nepal quake http://t.co/etfJEeJUEV, NA
Xinhua abt 6.6m affected in nepal 2000dead A big tragedy @Zahenaseeb@DrJwalaG@ExSecular@NeelakshiGswm@unheard_in@RomeshNadir@nanditathhakur, NA
RT @saaurabhshuklaa: Death toll in #NepalEarthquake crosses 2200. Over 5000 injured #Kathmanduquake #avalanche  #IndiaWithNepal, NA
"000 ‰ÛÒ The death‰Û_ http://t.co/H9YUj5ZAHE #News""", NA
"000 injured. http://t.co/bZFk4zvZpQ.""", NA
RT @DeIics: Over 4000 people died in the Nepal earthquake but no one seems to care about that right now, NA
" Nepal's capital. http://t.co/hKXNx1gmkf""", NA
So devastating the amount of deaths in Nepal due to the earthquake‡_ä4‡_¢5 #prayfornepal, NA
" beheading of Coptic Christians n Libya. W‰Û_""", NA
RT @SirJadeja: More than 1500 people have already died in #NepalEarthquake This is a monstrous calamity. #PrayersForNepal, NA
Nepal Earthquake Kills Over 1800 People; More Than 40 Dead in India, NA
RT @marjory_egan: 1400 killed in a Magnitude 7.9 earthquake in Nepal: USGS http://t.co/5nfF4IW7qv #Irantalks #google #Mumbai, NA
RT @dipakbhattarai: Hundreds of people getting treatment outside of Teaching hospital #earthquake  #nepal http://t.co/wHv1w2kToe, NA
" massive rescue efforts on as ... - Hindustan Times: Hindustan Time... http://t.co/pDt00cFrmP""", NA
RT @cnnbrk: Nepal quake death toll almost at 800 now. Witnesses say people are confused and scared. http://t.co/TKBlea28QD http://t.co/AoSi‰Û_, NA
RT @sambitswaraj: Extremely Heart Wrecking to learn that more than 100 People are dead in Nepal ..May their Souls rest in Peace #earthquake‰Û_, NA
RT @Slate: A 7.8-magnitude earthquake has struck Nepal killing at least 906 people: http://t.co/LXDLAp8C7N #NepalEarthquake http://t.co/XS2‰Û_, NA
"263 people dead in the #NepalEarthquake...  My heart goes out to their families and the people of Nepal""", NA
"800 Google exec among at least 13 killed in avala... http://t.co/WHFeniycwR""", NA
@HeartNews Nepal earthquake Death toll rises above 3500 http://t.co/ipYUNrHJtG, NA
" claiming 900 lives. The aftermath is devastating. http://t.co/b1tl‰Û_""", NA
" n... http://t.co/yoWn6zmd2v (GUA)""", NA
"500.""", NA
" human casualties in nepal approx 10000 !! 1 cow's life = 5 human being‰Û_""", NA
" Official Says"""" by REUTERS via NYT http://t.co/4iEABy6rrF""", NA
" Everest shaken http://t.co/1m4z4jGSGs via @AP http://t.co/R9hDmXCVm1""", NA
RT @reddimples45: @ntvkenya  The news has just picked up - 7.9 magnitude earthquake hit Nepal killing 150 people prophecy of more earthquak‰Û_, NA
" Nepal (AP) ‰ÛÓ Aid reached a h... http://t.co/y1CAs8k‰Û_""", NA
RT @mellberr: åÈ http://t.co/TwO13lJl0L #Nepalearthquake Nepal earthquake State Dept IDs 2 Americans killed in Nepal quake; 2 others reporte‰Û_, NA
"guess Hindu lives dont count http://‰Û_""", NA
"600 http://t.co/pLsObUIGyp http://t.co/oBQI06UhwT""", NA
"175 worldwide abortions. FBI predicts ISIS attack in USA.  Peopl‰Û_""", NA
2600 people died in earthquake in nepal. http://t.co/IDPTNO5M4K, NA
"805. #BreakingNews #NepalEarthquake #nst170 http://t.co/hmJoov6F‰Û_""", NA
"800 http://t.co/LQhDfm2ANx""", NA
RT @ibnlive: BREAKING | Emergency declared in Nepal after massive #NepalQuake kills over 700 people LIVE: http://t.co/nAGJZvxOXM http://t.c‰Û_, NA
"000 with many more missing ‰ÛÒ rolling report http://t.co/AeHxWbQ8J1 #follow Go to ‰Û_ world_‰Û_""", NA
"700 injured -- Home Ministry #NepalEarthquake http://t.co/sn‰Û_""", A
"538 injured. @NEoCOfficial""", NA
" news""", NA
Nepal quake toll crosses 4000; Many still feared trapped http://t.co/1QhkFgVQZl, A
"000 http://t.co/g5RwLsVsZP""", NA
RT @briannacabello1: 1000 people in Nepal died today. Be thankful‡__F, NA
"100 in Nepal earthquake | Fox News Video ‡_ü8 http://t.co/9d3wJXRBI5""", NA
RT @mellberr: åÈ http://t.co/SgTIcaSt1a Nepal earthquake #Nepalearthquake Nepal earthquake: Death toll nears 4000 åÈ UPDATE åÈ England GBR Wat‰Û_, NA
" toll expected to rise http://t.co/wOnxZ8pRwK""", NA
" spokesman for Nepal's Ministry of Home Affairs says. http://t.co/‰Û_""", NA
Death roll croses 2000 in nepal now #earthquake, NA
"000 people dead. Pray for Jordan too.""", NA
RT @WSJ: Hindus bear loved ones‰Ûª bodies to Nepal holy site. ‰ÛÏNobody will love me as much as she did‰Û http://t.co/OxhJubLvkp http://t.co/rUy‰Û_, NA
" says Nepal government""", NA
RT @GlobalGrindNews: 700 people found dead after a devastating 7.8 magnitude earthquake hits Nepal http://t.co/OreMX0ya1H, NA
" Everest shaken: A powerful earthquake struck Nepal S... http://t.co/Knhr5ethsv via .@TheNewsHype""", NA
RT @AFP: #BREAKING At least 114 killed in Nepal earthquake: home ministry, NA
" Foreign Office confirms http://t.co/iKEaYNNoU6""", NA
Nepalese Dig With Bare Hands for Earthquake Survivors: Rescuers dug with their bare hands and bodies piled up in Nepal today after an..., A
#NepalQuake  More than 4600 killed - the government declares three days of mourning     RW, NA
" finance minister of Nepal tells @rahulkanwal &amp; I on @Headlines‰Û_""", NA
" police say http://t.co/K0D94ESuP5 http://t‰Û_""", NA
"617 people have been confirmed dead in Nepal after massive quake""", NA
" say authorities http://t.co/3BTo9l1QZ4""", NA
" yet Bruce Jenner w‰Û_""", NA
@timesofindia  Really pathetic. Still we dont know how much the toll will rise. #NepalEarthquake., NA
#Nepal families cremating the bodies of their family members in the fields  Photo: Niranjan Shrestha - @AP http://t.co/BLwQjhIiCK, NA
17 mountaineer's confirmed death.Nepal Envoy thanks India., NA
"300 How to help the relief effort: http://t.co/Is8u6nKIzg http://t.co/YO0rzgh‰Û_""", NA
" says AP""", NA
RT @Drudge_Report_: #NEPAL #STRUGGLES TO #RECOVER THE DEAD... http://t.co/azjtHaUN9C, NA
RT @BBCBreaking: 17 confirmed killed when avalanche hit Mount Everest base camp after #NepalQuake - mountain's worst-ever disaster http://t‰Û_, NA
RT @ShakingEarth: Massive earthquake below Nepal - At least 174 fatalities so far (expect to rise further) - http://t.co/6zdFQouDqz http://‰Û_, NA
" official says. http://t.co/hCyjO7YyS7""", NA
" I get sick inside all over again.""", NA
" pray for Nepal""", NA
assive #earthquake below #Nepal - At least 630 fatalities so far - economic losses 3-5 billion $, NA
"000. http://t.co/J0QB6laMcc ‰Û_""", NA
RT @htTweets: 34 people killed in India after Nepal earthquake: Union home secretary, NA
RT @CNN: Tales of visitors who survived #NepalEarthquake -- and those who did not http://t.co/8Fusw3j17t http://t.co/mq6DrAeByV, NA
" many missing. http://t.co/E2lNYOP0K3 #NepalQuake #Nep‰Û_""", NA
" #newsnepal   http://t.co/1Jih6Xf2EZ""", NA
" 20 so far known in TAR""", NA
RT @unicefusa: Death toll from the #Nepal earthquake continues to rise; massive relief efforts are under way. Please RT. Donate now https:/‰Û_, NA
"130 dead in massive earthquake centered outside of Kathmand‰Û_""", NA
Nepal Earthquake: At Least 800 Feared Dead As 7.8 Magnitude Earthquake, NA
" Shake Mount Everest  RT @VOAAsia http://t.co/srcWsFrYuw""", NA
"100 as rescuers continue search for survivors: http://t.co/4pPpR7Vn68 http://t.c‰Û_""", A
"000 people. http://t.co/QNKMfSPQqj #Everest""", NA
RT @GivMeSome_Mo: Death count is above 4600 in Nepal! That's insane!!! #PrayersUp, NA
RT @SylviaEken: #NepalQuake Death toll 1900 and 700 casuallties in Kathmandu valley. http://t.co/B8L6M4ERCD http://t.co/3mKXfbnY8K, NA
RT @ajplus: The death toll continues to rise after the #NepalEarthquake and people are sleeping outdoors in fear of aftershocks. https://t.‰Û_, NA
" crushing settlements htt‰Û_""", NA
"530""", NA
" officials say #NepalEarthquake http://t.co/w3ztO7pu‰Û_""", NA
RT @Obremskeet: So huge earthquake in Nepal probably killing over a thousand people and @CNN is talking about Bruce Jenner. #ProblemsWithAm‰Û_, NA
" per Home Ministry""", NA
#earthquake Nepal: Nepal Earthquake 2015: Reported deaths in Nepal by district (as of 27 Apr... http://t.co/lbcGDfp5f9 #crisismanagement, NA
" Home Ministry official tells CNN""", NA
British archeologist 'terrified' after narrowly escaping death in Nepal earthquake http://t.co/en95LJXFwX http://t.co/xjCod1mYy3, NA
" far from family.""", NA
" 8 white people are reported dead. Nature is a bitch shem!""", NA
" per Home Ministry. http‰Û_""", NA
Almost 5000 people died and count is still increasing.... but some stupids are creating jokes on #nepalearthquake... http://t.co/eIBt23g3Rn, NA
RT @TheDailyShare: WATCH: Frightening video from a climber on Mt. Everest captures deadly avalanche triggered by an #NepalEarthquake https:‰Û_, NA
" so of course we have wall-to-wall cover‰Û_""", NA
RT @de_kaune: @c_nyakundih almost 5000 people died in Nepal...please do something to help, NA
" many trapped in Nepal earthquake http://t.co/SIXuAzozCA""", A
Which is more important-one man who died of police brutality or the 4500+ who've died in the Nepal earthquakes? #Questions, NA
"000.  WATCH: Moment of the 7.8-magnitude earthquake  http://t.co/RtdhpMtvGn""", NA
#NepalEarthquake RT FOR RESPECT! 3 DAYS - OVER 2.500 DEAD EVEN MORE WOUNDED! RESPECT, NA
"915 Internally Displac‰Û_""", NA
The death toll in the #NepalEarthquake has risen to more than 2000. OH MY ‡_£1, NA
"000 - With just two more persons rescued alive from under quake de... http://t.co/THXM0u96ax""", NA
" fractures &amp; brain/spine injuries. #nepalquake @cnn #kathmandu http:‰Û_""", NA
" officials say http://t.co/GGpcp3WdFM""", NA
" Nepal's Home Ministry tells CNN"""" via @cnnbrk""", NA
" sparking tremors across Asia http://t.co/8BPVME4BjT http://t.c‰Û_""", NA
RT @RashtrapatiBhvn: #PresidentMukherjee @President Ram Baran Yadav of Nepal ‰ÛÒ deeply distressed at loss of life &amp; property due to earthqua‰Û_, NA
Google Executive Killed in Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/wfqdfgEcQp, NA
"000 as first aid shipments reach area near epicenter. (via @AP)""", NA
"400 injured - @AP http://t.co/VNskuMO5Cs""", A
"200 injured. http://t.co/NawhlFpQS5""", A
"900 of the dead are in Nepal. http://t.co/hCyjO‰Û_""", NA
RT @abc15: Google executive among hundreds dead from #Nepal quake http://t.co/C1zmmbexhy #abc15 http://t.co/OCftpUevck, NA
"000 injured.  Simply horrific.""", NA
" Killing Hundreds: The powerful temblor hit north of the cap... http://t.co/Rnxw5gjAoT""", NA
" 1000 Injured As Massive Earthquake Hits Nepal http://t.co/wkq6QItvsH""", A
"700 dead after earthquake.""", NA
RT @Karachi_Post: Nearly 1500 reported dead so far in #Nepal Earth quake.Toll expected to rise, NA
" a victim of #Nepalquake http://t.c‰Û_""", NA
" wrecking ma‰Û_""", NA
"800 people http://t.co/QVZ4Qr3uza via @CNN""", NA
" hundreds still missing; rescue operations continue: The death toll in Nep... http://t.co/EqCN8rs6CK""", A
" 100s of foreign tourists missing ‰ÛÓ RT News http://t.co/wHZYthGZI3 #Nepalquake‰Û_""", A
" triggers avalanches ‰ÛÒ A powerful‰Û_ http://t.co/gI2D0rif5p #News #Asia""", NA
RT @AmyFeldtmann: Police in Nepal reporting 449 have now died in the #NepalEarthquake v/@AJEnglish, NA
" @BBCAmos explains why Nepal is so vulnerable to earthquakes: http://t.co/sL2DryNPNp http://t.co/Ua5r‰Û_""", NA
" worke... http://‰Û_""", NA
Seven Tourists From Assam Feared Dead in Nepal: Seven tourists from Assam are feared dead in the massive earth... http://t.co/tlYDi9Cs5x, NA
How does the world do something tangible for the people of Nepal after earthquake kills at least 718? @AJAM http://t.co/zUms1Cg5Xm, NA
RT @drharshvardhan: The death of mountaineers in the avalanche following Nepal's quake has deeply affected those with the  spirit of advent‰Û_, NA
" Nepal (AP) ‰ÛÓ A powerful earthqu... http://t.co/4z7dWPdZ0s #BreakingNews""", NA
"100 http://t.co/NsQi0f9CSe""", NA
" #India #earthquake  http://t.co/BbzIGbP3ve http://t.‰Û_""", NA
"400 amid Nepal earthquake: Reports are circulating that entire villages have been leveled ... http://t.co/UG2bnIpDkQ""", NA
"400 deaths so far. State of emergency have been declared. #RIP #PrayForNepal""", NA
" injuring 61: An avalanche triggered by Nepal's massive earthquake‰Û_ http://t.co/6k96jADGyK""", A
Hundreds dead as magnitude 7.8 earthquake hits Nepal: The death toll from a powerful earthquake that struck Ne... http://t.co/QNtq5Uffg3, NA
#BaltimoreRiots look at all those poor people who died in #NepalEarthquake and ur worried about #Rioting n #violence #NepalQuake, NA
RT @johnspatricc: ‰ Õ http://t.co/cylaXAtbbr #Nepalearthquake Nepal quake: Death toll passes 4400; fears of devastation in remote areas Nepal‰Û_, NA
" removes after being exposed http://t.co/ikRFsJ49Fj""", NA
@karanjohar @AnushkaSharma 1500 Killed In #NepalEarthquake . Watch Affected Places Here &gt;&gt; https://t.co/SvhVcasRFE, NA
900 dead and still counting... iam numb!! Thought with their families:'(:'(:'(  #NepalEarthquake  @Harry_Styles, NA
"600 people have died in #Nepal and that's the best these guys can do. Pretty reprehensible. http://t.co/ohywb098‰Û_""", NA
" now some 600 people. At least 15 big aftershocks... http‰Û_""", NA
Dot Earth Blog: Long-Predicted Death Toll in Nepal Earthquake Reflects Wider Himalayan Seismic Risk http://t.co/YsF3Ls8PGq, NA
" very unfortunate that hundreds of people fell victim to this natural calamity in Nepal: Ram Madhav (BJP)‰Û_""", NA
FOUR US DEAD IN NEPAL US 'artists tour' believed stranded along roadway http://t.co/2jPA9VHpYa, A
Before and After Photos of Historic Monuments Ruined in Nepal Quake: The death toll in Nepal from last weekend... http://t.co/pMTLBioJve, NA
" follow... http://t.co/OXsimKbn2q""", NA
"083 fatalities so far - New quake may make additional victims New avalanches on Everest http:‰Û_""", NA
#DebkaFile Nepal quake death toll continues to rise. Fifty Israelis still stranded  #Islamic Terrorism http://t.co/dCoTrDCtWf, NA
"000 injured. #NepalEarthquake http://t.co/U3kkAu9ocM""", NA
RT @snlz0: http://t.co/7YvhMSXTPP #Nepal ‰÷à Nepal Villages Cut Off by Earthquake Wait for Aid as Death Toll Passes 4000 Nepal Vi‰Û_ http://t.c‰Û_, A
"500 bodies recovered; an equal number said to be injured. #NepalEarthquake  http://t.co/ZyNOoHm1vW http://t.co/pw3EtnANtn""", NA
" says Nepal‰Ûªs home ministry. http://t.co/0eLHRaTdLs""", NA
"500: A strong earthquake aftershock struck India and N... http://t.co/ncH4GqJBJ8""", NA
RT @CNBCnow: JUST IN: Google says one of its engineers killed in Everest avalanche triggered by Nepal quake http://t.co/f3BYyrbLM3 http://t‰Û_, NA
Nepal quake toll tops 5000 as aid reaches area near epicentre - The Hindu  http://t.co/m3NQC23m4O, NA
" history crumbled. (from @AP) @wusa9  http://t.co/LMqRTk9NHe""", NA
"000+ injured in #NepalQuake. å£25 can provide clean water for 4 families for a month http://t.co/r3o1X0I5Wd http://t.co/vP‰Û_""", A
"130: Police spokesman . http://t.co/4zwejC6act""", NA
RT @MailOnline: Obliterated Everest basecamp where at least 10 people were buried alive by avalanche after Nepal earthquake http://t.co/WXc‰Û_, NA
" there is a long row of dead bodies lined up. ...""", NA
UK tour operator confirms one client dead in #Nepal #earthquake  http://t.co/v4AsURUHDS via @TravelMole, NA
" feeding off the suffering of our brethren in Nepal http://t.co/NA7yY7W09Y""", NA
"State Dept ""Confirm that 3 U.S. citizens died in Nepal on April 25. US expresses its deepest condolences to family &amp; friends of victims.""", NA
RT @irinnews: Years of major #earthquake-s in #Nepal: 1255 1408 1681 1810 1833 1934 http://t.co/0qZK9oVDC5 http://t.co/gnmtYZ2RXf, NA
Earthquake Update: Nepal Quake Death Rises To 700, NA
" they are als... http://t.co/OG3f2vj6fP""", NA
"000 estimated dead? At least CNN knows it's important that‰Û_""", NA
" police say http://t.co/ZbucYagG43""", NA
RT @bernamadotcom: Emergency declared in Nepal with latest death toll reaching 675 - Nepali official, NA
RT @501Awani: [LATEST] Nepal Quake: Avalanche killed 22 so far and 167 mountaineers still reported missing at Mount Everest - Indian Army O‰Û_, A
RT @decappeal: 3500+ killed in #Nepal's deadliest earthquake for more than 80 years. Please give via http://t.co/r3o1X0I5Wd #NepalQuake #Ch‰Û_, NA
" tens of thousands more injured and devastated. Let's everyone pray... http://‰Û_""", NA
" people were swimming and they were swept by waves. At least 45 bodies have been #Nepal""", NA
